student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,attendance_level,study_efficiency
15428,18,0,6,1.95,45.4,0,9.1,1,2,2,1,45.4,Low,0.2142857142857143
15429,18,1,1,0.14,93.0,1,9.1,0,4,2,1,47.4,High,0.015384615384615387
15430,19,0,1,4.25,99.2,0,8.4,0,2,0,0,73.5,High,0.5059523809523809
15431,23,0,3,1.98,48.8,1,5.9,0,1,1,0,40.4,Low,0.33559322033898303
15432,17,2,4,7.91,61.2,1,7.8,2,3,0,1,70.0,Medium,1.014102564102564
15433,17,2,0,6.69,60.0,1,8.1,0,3,1,1,74.2,Low,0.8259259259259261
15434,21,0,6,5.77,75.7,1,7.3,1,2,2,0,81.6,Medium,0.7904109589041095
15435,18,1,5,2.83,58.5,1,6.0,1,4,2,2,43.5,Low,0.4716666666666667
15436,23,0,5,0.57,97.4,1,4.6,1,2,0,2,45.2,High,0.12391304347826086
15437,23,2,5,5.35,51.0,0,4.5,2,2,2,2,60.4,Low,1.1888888888888889
15438,23,1,2,0.18,68.8,1,9.7,2,1,1,2,52.1,Medium,0.018556701030927835
15439,20,2,5,3.53,53.2,0,7.6,2,2,0,2,62.8,Low,0.4644736842105263
15440,20,0,4,0.42,64.1,1,6.5,0,2,2,1,46.9,Medium,0.06461538461538462
15441,20,2,1,4.48,52.0,1,6.1,2,4,0,0,49.4,Low,0.7344262295081968
15442,18,2,5,4.48,45.3,1,5.4,2,4,2,0,46.0,Low,0.8296296296296296
15443,21,1,2,4.24,94.1,1,6.4,0,3,0,2,63.1,High,0.6625
15444,23,1,4,5.72,75.0,0,9.1,2,1,0,2,67.3,Medium,0.6285714285714286
15445,19,2,3,1.83,80.3,1,8.1,2,0,1,2,57.7,High,0.22592592592592595
15446,17,2,2,1.94,64.3,1,4.3,0,3,1,0,26.4,Medium,0.4511627906976744
15447,21,0,0,3.33,49.5,0,8.3,1,4,2,0,53.0,Low,0.4012048192771084
15448,20,1,2,5.62,98.2,1,7.5,1,3,0,2,81.1,High,0.7493333333333333
15449,23,1,6,0.93,60.3,0,7.2,2,1,1,1,28.2,Medium,0.12916666666666668
15450,23,1,5,7.09,84.4,1,6.0,0,0,0,2,85.7,High,1.1816666666666666
15451,24,0,6,2.02,94.2,1,9.9,1,2,1,1,46.4,High,0.20404040404040402
15452,20,2,3,1.02,73.6,1,5.8,2,4,2,2,39.8,Medium,0.17586206896551726
15453,24,1,0,4.79,64.6,1,9.5,0,3,0,2,70.5,Medium,0.5042105263157894
15454,17,1,6,2.2,55.4,0,4.5,2,0,1,2,48.3,Low,0.48888888888888893
15455,19,1,0,3.27,43.0,0,5.1,2,0,0,2,66.5,Low,0.6411764705882353
15456,19,2,0,0.49,44.4,1,7.2,0,4,2,1,33.9,Low,0.06805555555555555
15457,24,0,2,3.72,80.2,1,4.9,1,1,0,2,77.0,High,0.7591836734693878
15458,21,2,5,2.43,95.2,1,9.3,0,0,1,1,75.9,High,0.26129032258064516
15459,19,1,2,1.36,85.5,1,7.4,2,3,2,2,62.8,High,0.1837837837837838
15460,18,0,2,3.09,58.5,1,7.9,1,1,2,2,49.7,Low,0.3911392405063291
15461,23,0,5,6.16,46.8,1,7.9,0,2,2,2,67.3,Low,0.7797468354430379
15462,22,0,5,6.11,52.2,1,7.6,1,3,0,0,70.8,Low,0.8039473684210527
15463,23,0,5,2.88,91.5,1,7.5,2,1,1,2,54.1,High,0.384
15464,20,1,6,7.79,55.0,1,9.7,0,2,0,2,82.6,Low,0.8030927835051547
15465,18,1,2,1.01,72.6,0,7.4,2,2,0,0,36.6,Medium,0.13648648648648648
15466,19,2,0,6.84,99.4,0,7.1,1,2,2,2,91.0,High,0.9633802816901409
15467,21,0,5,7.83,99.4,1,4.7,0,0,2,0,89.8,High,1.6659574468085105
15468,18,1,0,4.58,52.9,0,7.1,1,0,1,2,60.2,Low,0.6450704225352113
15469,17,0,5,0.48,97.5,1,7.5,0,2,2,2,35.9,High,0.064
15470,23,2,6,7.37,58.5,1,6.1,0,3,2,2,95.3,Low,1.2081967213114755
15471,21,0,6,3.5,90.0,1,7.5,2,1,2,2,52.6,High,0.4666666666666667
15472,20,2,5,1.38,54.1,1,8.8,1,1,1,2,53.8,Low,0.1568181818181818
15473,21,1,5,7.13,42.3,1,8.5,1,0,0,2,99.6,Low,0.8388235294117647
15474,22,1,4,3.42,88.2,1,9.3,2,0,0,2,75.4,High,0.3677419354838709
15475,17,0,2,4.0,67.4,1,7.8,1,0,0,1,68.8,Medium,0.5128205128205129
15476,20,2,3,4.57,99.2,1,4.5,2,3,2,2,75.7,High,1.0155555555555555
15477,19,2,6,7.25,61.2,1,7.6,0,0,1,1,91.7,Medium,0.9539473684210527
15478,17,0,6,4.03,62.0,1,5.1,1,4,2,0,67.2,Medium,0.7901960784313726
15479,17,1,1,7.11,74.0,0,6.7,2,4,0,0,86.6,Medium,1.0611940298507463
15480,20,0,5,1.36,87.7,1,9.4,1,4,1,1,59.0,High,0.1446808510638298
15481,21,1,0,4.93,41.2,1,4.5,0,2,2,2,62.1,Low,1.0955555555555554
15482,21,1,0,4.2,78.1,1,8.6,2,0,2,1,79.9,Medium,0.48837209302325585
15483,23,1,4,2.6,54.6,0,6.1,2,0,0,2,46.7,Low,0.42622950819672134
15484,20,2,3,1.7,53.5,1,8.5,0,0,1,2,46.9,Low,0.19999999999999998
15485,21,0,4,0.56,45.3,1,5.1,2,0,2,0,19.599,Low,0.10980392156862746
15486,23,1,2,2.09,40.6,1,4.6,0,4,0,0,52.4,Low,0.4543478260869565
15487,22,0,0,5.44,58.2,1,8.7,0,4,0,2,74.6,Low,0.6252873563218392
15488,24,2,5,2.23,78.8,1,7.8,1,1,2,1,47.0,Medium,0.2858974358974359
15489,18,2,4,5.82,65.7,1,9.6,2,1,2,0,46.3,Medium,0.6062500000000001
15490,23,0,5,7.0,47.0,1,6.2,2,3,0,0,68.9,Low,1.129032258064516
15491,22,1,6,5.55,69.5,1,6.8,2,0,2,2,71.1,Medium,0.8161764705882353
15492,21,0,0,6.44,89.4,1,8.0,1,1,1,1,80.0,High,0.805
15493,17,0,1,4.59,90.2,0,5.0,1,2,2,2,79.7,High,0.9179999999999999
15494,21,2,0,7.57,74.9,1,4.1,0,2,0,0,96.4,Medium,1.8463414634146345
15495,23,0,4,6.1,73.1,1,8.8,1,4,0,1,96.7,Medium,0.6931818181818181
15496,22,2,1,2.58,61.9,1,6.9,2,4,0,0,60.8,Medium,0.3739130434782609
15497,17,0,0,5.79,69.3,1,9.7,0,4,0,0,78.1,Medium,0.5969072164948455
15498,19,0,1,5.37,86.3,1,4.6,2,1,2,2,83.5,High,1.1673913043478261
15499,21,1,0,6.01,66.0,1,5.1,2,2,0,1,66.5,Medium,1.1784313725490196
15500,23,0,6,2.55,90.5,1,4.3,1,1,1,0,59.7,High,0.5930232558139534
15501,20,1,0,4.08,76.8,0,9.7,0,3,1,0,67.8,Medium,0.420618556701031
15502,23,0,5,7.04,64.4,1,8.9,1,1,2,2,92.8,Medium,0.7910112359550562
15503,23,2,3,7.81,95.4,1,9.8,1,0,2,2,99.0,High,0.796938775510204
15504,19,0,3,2.88,93.3,1,9.6,2,2,1,0,68.7,High,0.3
15505,18,0,4,3.89,63.9,1,5.3,1,4,1,2,60.9,Medium,0.7339622641509435
15506,24,2,2,2.65,84.5,1,9.3,0,4,2,2,45.4,High,0.28494623655913975
15507,21,1,0,5.74,95.7,1,8.5,0,1,0,0,88.3,High,0.6752941176470588
15508,23,1,2,0.31,75.3,1,5.8,1,0,2,2,49.9,Medium,0.05344827586206897
15509,24,0,1,7.63,96.2,1,7.0,2,2,2,0,100.0,High,1.09
15510,20,0,4,4.39,44.8,1,7.3,0,1,0,0,63.1,Low,0.6013698630136985
15511,17,0,1,2.17,96.3,1,5.6,0,4,1,0,47.6,High,0.3875
15512,24,2,1,0.3,80.9,0,5.8,0,1,0,0,39.9,High,0.05172413793103448
15513,21,0,4,4.49,49.5,1,8.7,2,3,2,0,62.8,Low,0.5160919540229886
15514,17,0,0,4.69,47.2,0,6.1,2,4,1,1,48.0,Low,0.7688524590163935
15515,21,0,2,5.56,83.8,1,6.3,0,4,1,2,69.6,High,0.8825396825396825
15516,17,2,6,4.2,55.0,1,9.6,1,0,1,2,76.6,Low,0.43750000000000006
15517,19,2,6,4.13,42.0,1,9.2,1,0,2,1,69.4,Low,0.4489130434782609
15518,19,1,4,2.43,52.1,0,4.9,0,3,1,2,50.5,Low,0.4959183673469388
15519,20,1,3,1.55,46.3,1,4.8,0,3,2,2,31.4,Low,0.3229166666666667
15520,21,1,5,2.01,50.2,1,5.6,1,4,0,2,37.3,Low,0.35892857142857143
15521,23,0,6,3.0,71.7,1,8.1,2,3,1,2,44.1,Medium,0.3703703703703704
15522,19,0,2,6.19,72.0,1,6.1,2,4,2,1,66.3,Medium,1.0147540983606558
15523,22,1,2,0.95,66.9,1,6.7,2,4,2,1,36.5,Medium,0.1417910447761194
15524,24,0,0,5.15,84.8,1,4.1,2,3,2,0,65.3,High,1.25609756097561
15525,22,0,0,0.3,41.0,1,6.6,2,3,2,2,24.8,Low,0.045454545454545456
15526,19,2,6,0.34,93.3,1,5.7,0,4,0,2,41.4,High,0.05964912280701755
15527,22,0,3,2.19,99.4,1,6.1,1,3,0,1,52.8,High,0.359016393442623
15528,19,0,5,2.86,96.7,1,4.3,2,1,1,0,31.4,High,0.6651162790697674
15529,20,0,4,1.52,55.9,1,7.0,1,0,2,2,61.4,Low,0.21714285714285714
15530,22,1,5,7.09,92.7,0,7.7,1,4,0,0,72.1,High,0.9207792207792207
15531,19,0,6,2.44,84.5,1,6.4,0,4,0,0,60.7,High,0.38125
15532,17,1,4,3.75,69.0,1,4.5,2,2,0,1,62.2,Medium,0.8333333333333334
15533,23,1,5,7.91,99.3,1,6.4,2,2,2,2,98.1,High,1.2359375
15534,22,0,1,2.03,53.6,1,5.8,2,4,2,0,39.2,Low,0.35
15535,17,0,1,4.95,75.1,1,6.4,0,0,2,2,74.9,Medium,0.7734375
15536,20,0,4,5.97,52.8,1,8.6,0,1,1,2,52.1,Low,0.6941860465116279
15537,19,2,6,2.17,55.3,1,9.7,1,1,0,2,51.5,Low,0.22371134020618558
15538,24,1,2,0.46,89.9,1,7.7,2,0,0,0,68.5,High,0.05974025974025974
15539,24,2,3,6.33,78.2,1,6.4,2,1,1,0,72.9,Medium,0.9890625
15540,22,0,1,2.31,82.8,1,7.0,2,2,1,2,38.2,High,0.33
15541,20,2,6,2.57,61.4,1,9.2,2,1,2,2,38.4,Medium,0.2793478260869565
15542,17,2,3,3.32,95.4,1,9.1,0,4,2,0,87.1,High,0.3648351648351648
15543,18,2,2,0.31,67.3,1,9.1,0,2,0,0,36.2,Medium,0.03406593406593407
15544,17,0,2,6.81,59.7,1,9.6,0,3,2,2,77.1,Low,0.709375
15545,23,0,4,6.91,51.2,1,9.3,0,1,0,2,81.3,Low,0.743010752688172
15546,17,0,1,6.97,55.9,0,6.3,2,3,0,2,80.7,Low,1.1063492063492064
15547,22,2,2,1.46,87.3,1,7.5,0,3,0,1,65.2,High,0.19466666666666665
15548,24,1,1,7.81,60.0,1,6.8,1,2,2,0,94.1,Low,1.1485294117647058
15549,19,2,1,5.29,59.3,1,7.3,0,0,0,0,78.5,Low,0.7246575342465754
15550,22,2,0,4.74,63.2,1,7.3,0,4,0,0,70.9,Medium,0.6493150684931507
15551,24,1,5,5.78,59.6,1,9.0,0,1,0,0,100.0,Low,0.6422222222222222
15552,20,1,6,6.05,71.4,0,9.0,0,3,2,0,100.0,Medium,0.6722222222222222
15553,20,1,3,3.33,98.7,1,6.6,1,2,2,1,80.6,High,0.5045454545454546
15554,18,0,6,4.67,96.9,1,7.0,2,2,2,2,68.5,High,0.6671428571428571
15555,20,1,5,4.68,96.0,1,7.3,2,0,2,0,77.9,High,0.6410958904109589
15556,23,1,1,0.08,76.2,1,8.1,0,3,2,1,48.8,Medium,0.009876543209876543
15557,22,1,5,0.08,99.1,1,7.1,2,2,0,2,40.3,High,0.011267605633802818
15558,18,1,1,3.77,61.9,0,8.7,1,4,2,2,69.5,Medium,0.43333333333333335
15559,21,0,6,4.47,51.9,1,6.1,2,4,1,2,47.0,Low,0.7327868852459016
15560,22,1,5,5.66,94.3,1,7.7,1,1,2,0,70.1,High,0.7350649350649351
15561,17,0,2,6.02,89.1,1,9.7,2,1,0,2,86.8,High,0.6206185567010309
15562,23,1,1,4.69,63.3,1,6.2,2,0,0,1,63.4,Medium,0.7564516129032258
15563,18,1,3,2.28,54.4,1,4.8,1,4,2,0,55.8,Low,0.475
15564,19,2,5,4.95,62.2,1,8.5,2,4,0,2,61.4,Medium,0.5823529411764706
15565,20,2,3,2.08,65.9,0,8.5,0,3,1,2,30.7,Medium,0.2447058823529412
15566,21,1,2,6.54,90.1,1,7.1,1,3,0,2,86.7,High,0.9211267605633804
15567,24,1,4,3.39,63.4,1,5.2,1,1,1,0,55.2,Medium,0.6519230769230769
15568,18,2,4,7.16,68.9,1,6.1,1,0,2,2,71.0,Medium,1.1737704918032787
15569,19,2,6,1.02,51.1,1,9.0,2,0,2,2,48.9,Low,0.11333333333333334
15570,20,0,1,5.64,83.9,1,8.4,2,2,1,2,63.9,High,0.6714285714285714
15571,23,2,2,3.43,77.6,1,6.0,2,2,0,0,68.4,Medium,0.5716666666666667
15572,24,1,5,1.02,48.8,1,5.3,1,3,0,2,59.7,Low,0.19245283018867926
15573,20,0,4,4.47,57.0,1,5.2,2,3,2,0,62.4,Low,0.8596153846153846
15574,22,0,3,1.69,58.6,1,6.3,1,3,1,2,40.7,Low,0.26825396825396824
15575,24,2,4,2.34,76.9,1,5.6,2,2,1,2,55.3,Medium,0.41785714285714287
15576,23,1,1,3.65,41.3,1,7.0,0,2,0,2,61.4,Low,0.5214285714285715
15577,22,0,2,2.91,75.0,0,4.9,1,2,2,1,61.7,Medium,0.5938775510204082
15578,21,2,0,3.11,55.4,1,6.9,1,0,1,2,90.8,Low,0.4507246376811594
15579,24,1,6,3.18,94.5,1,7.4,1,4,2,0,77.8,High,0.4297297297297297
15580,18,1,3,0.14,89.3,1,4.2,2,0,0,0,42.1,High,0.03333333333333333
15581,19,2,4,2.94,73.6,1,6.4,0,0,0,2,69.6,Medium,0.459375
15582,22,2,6,3.15,57.9,1,9.0,0,0,0,2,72.2,Low,0.35
15583,17,0,0,4.74,55.8,1,5.7,0,3,1,1,58.2,Low,0.8315789473684211
15584,21,1,3,3.85,43.5,0,9.4,0,2,2,2,57.7,Low,0.4095744680851064
15585,23,0,4,1.38,62.9,1,4.4,2,0,2,2,45.6,Medium,0.3136363636363636
15586,18,1,1,4.7,48.9,0,8.1,1,1,1,2,58.7,Low,0.5802469135802469
15587,23,0,0,0.28,77.7,1,6.8,0,2,0,2,51.3,Medium,0.0411764705882353
15588,20,1,3,2.67,91.7,1,8.5,1,2,2,0,90.2,High,0.3141176470588235
15589,23,2,0,4.96,44.7,1,7.1,0,1,1,2,58.5,Low,0.6985915492957747
15590,22,2,1,4.99,93.7,1,5.1,1,1,0,1,83.2,High,0.9784313725490197
15591,18,0,3,1.44,64.2,1,9.0,0,2,1,1,59.3,Medium,0.16
15592,22,0,6,2.71,41.7,0,9.4,2,0,1,0,55.5,Low,0.28829787234042553
15593,17,1,0,3.66,45.0,1,8.4,1,2,1,0,54.0,Low,0.4357142857142857
15594,18,2,5,3.29,40.6,0,6.3,2,1,0,1,32.8,Low,0.5222222222222223
15595,24,1,4,5.48,75.5,1,5.2,0,4,1,2,48.2,Medium,1.0538461538461539
15596,24,0,2,5.92,56.2,1,4.5,1,3,2,2,76.1,Low,1.3155555555555556
15597,17,2,6,0.33,68.1,1,8.6,0,4,2,2,66.9,Medium,0.03837209302325582
15598,20,1,4,5.96,83.7,0,5.5,0,2,2,2,77.0,High,1.0836363636363637
15599,17,1,3,7.03,65.2,1,7.7,2,2,1,0,46.8,Medium,0.912987012987013
15600,19,2,4,7.31,51.8,1,8.9,2,0,1,2,89.2,Low,0.8213483146067415
15601,24,0,2,0.45,90.3,1,6.9,2,3,1,2,40.2,High,0.06521739130434782
15602,18,0,1,7.07,52.4,1,7.8,1,0,1,2,81.7,Low,0.9064102564102565
15603,22,0,5,1.31,83.5,1,5.7,0,4,1,2,29.4,High,0.22982456140350876
15604,23,2,4,2.71,81.3,1,6.5,1,0,1,0,79.1,High,0.4169230769230769
15605,24,0,0,3.05,88.1,0,6.6,1,4,1,0,61.0,High,0.4621212121212121
15606,19,0,3,2.39,66.7,1,7.4,0,0,0,2,73.4,Medium,0.32297297297297295
15607,22,0,4,2.36,95.7,1,7.4,1,1,2,2,66.3,High,0.3189189189189189
15608,20,2,3,1.36,47.3,1,6.6,1,3,0,2,63.9,Low,0.20606060606060608
15609,17,0,3,5.27,72.2,1,4.2,0,4,0,0,69.6,Medium,1.2547619047619045
15610,18,1,3,4.64,82.4,1,7.1,1,3,0,2,70.6,High,0.6535211267605634
15611,22,0,1,4.91,91.9,1,6.6,1,4,1,2,78.3,High,0.743939393939394
15612,22,2,3,4.17,78.9,0,8.0,0,3,0,2,71.0,Medium,0.52125
15613,21,1,4,1.77,79.7,1,5.1,1,0,1,2,45.9,Medium,0.3470588235294118
15614,23,1,4,4.69,97.7,1,9.9,2,4,0,0,67.7,High,0.47373737373737373
15615,22,2,4,5.23,64.7,1,9.6,1,1,2,2,76.5,Medium,0.5447916666666668
15616,19,2,3,0.42,72.0,1,8.5,0,1,1,1,52.7,Medium,0.04941176470588235
15617,19,1,4,7.9,80.4,1,6.0,0,0,2,0,89.5,High,1.3166666666666667
15618,24,1,5,4.64,56.1,1,7.4,1,0,0,0,88.4,Low,0.627027027027027
15619,24,2,0,5.11,63.2,1,7.1,2,4,1,0,52.9,Medium,0.719718309859155
15620,17,2,3,4.56,81.3,1,8.5,0,4,0,1,87.4,High,0.536470588235294
15621,23,2,4,5.53,63.7,1,6.6,0,2,1,0,86.5,Medium,0.837878787878788
15622,18,2,4,5.25,94.5,1,6.9,0,3,1,0,74.4,High,0.7608695652173912
15623,23,0,3,6.39,74.1,1,8.5,2,2,1,0,67.3,Medium,0.7517647058823529
15624,21,2,1,1.29,81.7,1,6.5,2,4,2,0,35.2,High,0.19846153846153847
15625,22,0,6,1.31,49.7,1,8.6,0,3,1,0,46.2,Low,0.15232558139534885
15626,22,0,3,1.76,98.2,1,8.1,2,2,0,2,52.2,High,0.21728395061728395
15627,21,0,3,7.71,99.4,1,7.6,0,3,2,0,76.8,High,1.0144736842105264
15628,19,0,3,2.86,80.2,1,6.3,0,2,0,2,76.4,High,0.45396825396825397
15629,23,0,5,2.53,52.6,1,8.5,1,2,0,0,52.1,Low,0.2976470588235294
15630,21,2,0,1.83,72.6,1,8.0,1,1,2,2,42.3,Medium,0.22875
15631,21,2,6,3.85,45.9,1,8.8,1,1,2,2,51.9,Low,0.4375
15632,19,0,2,7.24,43.3,1,6.3,2,0,2,2,71.3,Low,1.1492063492063493
15633,17,1,2,5.39,58.2,1,5.6,1,1,0,0,60.1,Low,0.9625
15634,21,0,3,1.5,53.4,1,4.2,1,3,1,0,25.0,Low,0.35714285714285715
15635,19,1,6,6.7,97.5,1,7.3,0,0,2,2,98.1,High,0.9178082191780822
15636,22,1,2,7.56,84.9,1,8.6,1,0,0,0,100.0,High,0.8790697674418605
15637,19,2,4,5.7,82.8,1,7.9,0,0,1,2,86.0,High,0.7215189873417721
15638,24,0,0,4.75,85.7,0,8.1,2,1,0,0,78.1,High,0.5864197530864198
15639,22,2,2,5.37,61.6,1,5.9,0,3,1,0,54.0,Medium,0.9101694915254237
15640,20,0,0,5.89,99.4,1,9.8,0,2,0,1,92.7,High,0.6010204081632652
15641,22,0,4,6.88,74.9,1,4.1,2,1,0,0,83.3,Medium,1.678048780487805
15642,22,0,4,5.27,52.6,1,4.6,1,0,0,1,88.3,Low,1.1456521739130434
15643,21,2,5,4.25,80.4,1,8.6,0,3,0,0,47.7,High,0.49418604651162795
15644,21,1,6,1.46,73.2,1,5.6,1,4,2,0,33.3,Medium,0.26071428571428573
15645,24,0,2,2.99,76.5,1,5.0,0,4,0,1,58.5,Medium,0.5980000000000001
15646,19,0,6,0.68,56.0,1,6.1,1,2,2,2,43.5,Low,0.11147540983606559
15647,20,0,2,5.83,75.1,1,4.1,1,3,0,0,74.9,Medium,1.4219512195121953
15648,19,2,6,7.91,44.5,1,7.5,1,3,2,0,77.0,Low,1.0546666666666666
15649,21,1,5,0.77,88.9,1,6.7,2,1,2,2,35.1,High,0.11492537313432835
15650,24,0,6,3.52,76.3,1,5.3,0,2,1,2,72.2,Medium,0.6641509433962265
15651,21,0,2,5.6,79.8,1,8.7,0,2,2,2,69.5,Medium,0.6436781609195402
15652,18,2,2,0.24,74.6,1,8.4,0,1,0,2,45.5,Medium,0.02857142857142857
15653,24,1,6,3.52,99.2,0,8.1,2,2,1,0,63.4,High,0.4345679012345679
15654,23,1,1,6.36,45.0,1,9.6,0,0,0,2,91.4,Low,0.6625000000000001
15655,20,1,0,2.35,68.1,1,5.8,2,3,1,2,46.5,Medium,0.4051724137931035
15656,18,0,0,5.28,80.3,1,5.8,1,0,2,2,83.8,High,0.9103448275862069
15657,20,1,1,4.86,76.1,1,8.6,2,0,0,2,75.6,Medium,0.5651162790697675
15658,23,0,2,5.6,83.3,1,5.2,2,4,2,2,56.3,High,1.0769230769230769
15659,21,1,2,1.92,98.8,1,9.7,1,0,2,2,88.2,High,0.19793814432989693
15660,18,0,5,1.35,69.1,1,5.5,2,4,1,2,19.599,Medium,0.24545454545454548
15661,18,0,2,0.14,87.9,0,5.0,1,3,1,2,31.3,High,0.028000000000000004
15662,24,2,6,3.84,69.9,1,6.6,0,2,1,1,67.6,Medium,0.5818181818181818
15663,20,1,1,1.49,84.4,0,4.2,2,0,0,0,44.0,High,0.3547619047619047
15664,22,1,4,5.21,70.0,1,8.0,0,1,0,1,80.5,Medium,0.65125
15665,19,1,1,4.39,67.1,1,8.6,1,2,1,0,82.6,Medium,0.5104651162790698
15666,17,0,6,6.67,97.9,1,6.2,1,4,1,2,96.7,High,1.0758064516129031
15667,20,2,2,6.42,81.1,1,6.0,1,2,2,2,79.5,High,1.07
15668,22,1,5,2.89,80.9,1,8.1,0,2,0,1,63.2,High,0.3567901234567902
15669,19,1,6,2.37,71.2,1,7.0,2,2,2,0,39.4,Medium,0.3385714285714286
15670,21,0,3,0.66,44.1,1,6.8,2,2,1,2,27.4,Low,0.09705882352941177
15671,20,2,3,6.05,61.5,1,6.7,0,3,1,2,81.6,Medium,0.9029850746268656
15672,19,2,1,3.97,43.0,1,9.2,1,2,2,2,63.2,Low,0.43152173913043484
15673,19,0,6,2.69,84.4,0,4.1,2,0,0,2,61.1,High,0.6560975609756098
15674,19,1,6,5.63,87.8,1,7.3,2,3,0,2,77.1,High,0.7712328767123288
15675,19,0,3,2.19,41.9,1,6.9,1,0,1,1,48.3,Low,0.3173913043478261
15676,22,0,4,3.82,69.9,1,5.7,0,0,2,0,72.4,Medium,0.6701754385964912
15677,19,0,5,3.49,94.1,1,5.6,1,1,2,2,54.4,High,0.6232142857142858
15678,22,0,0,2.16,46.4,1,6.7,2,1,1,2,33.9,Low,0.32238805970149254
15679,19,0,2,6.32,61.4,0,4.1,0,1,2,2,74.7,Medium,1.5414634146341466
15680,19,2,2,5.66,47.1,0,6.7,0,1,2,2,73.0,Low,0.844776119402985
15681,24,1,6,4.16,69.9,1,9.3,2,2,1,1,74.6,Medium,0.4473118279569892
15682,24,1,5,5.53,72.0,1,8.6,1,4,0,2,73.0,Medium,0.6430232558139536
15683,20,1,2,0.72,63.5,1,5.6,1,2,2,2,36.1,Medium,0.1285714285714286
15684,19,0,5,3.44,90.2,1,4.3,0,2,0,0,63.9,High,0.8
15685,22,0,6,4.8,64.6,1,6.4,2,0,2,0,74.1,Medium,0.7499999999999999
15686,17,2,3,3.15,46.6,1,5.9,2,3,0,0,30.3,Low,0.5338983050847457
15687,20,0,3,5.71,87.8,1,4.5,0,0,2,2,84.2,High,1.268888888888889
15688,21,0,6,4.18,52.8,1,5.7,0,0,0,1,68.9,Low,0.7333333333333333
15689,22,2,6,3.06,83.4,0,9.8,1,1,0,2,67.8,High,0.31224489795918364
15690,17,2,0,3.32,66.1,1,9.9,1,1,2,2,72.6,Medium,0.33535353535353535
15691,17,2,3,5.73,53.1,1,5.3,1,4,2,2,52.8,Low,1.0811320754716982
15692,19,0,6,0.53,46.0,1,5.5,1,1,1,2,44.5,Low,0.09636363636363637
15693,17,1,6,6.71,89.6,1,9.2,0,3,1,2,88.8,High,0.7293478260869566
15694,21,2,4,0.46,53.1,1,8.7,2,0,0,0,41.3,Low,0.05287356321839081
15695,24,0,4,1.06,99.3,1,8.6,2,0,0,2,50.3,High,0.12325581395348838
15696,19,1,5,6.48,71.4,1,7.3,0,0,0,1,88.8,Medium,0.8876712328767125
15697,20,0,0,3.0,83.6,1,6.9,0,2,0,0,72.7,High,0.43478260869565216
15698,18,1,6,3.68,74.0,1,4.6,0,2,2,0,54.7,Medium,0.8
15699,17,2,0,2.98,99.4,1,9.5,2,3,1,2,40.0,High,0.3136842105263158
15700,22,0,5,0.74,54.4,1,9.3,1,2,2,0,39.3,Low,0.07956989247311827
15701,19,2,5,4.87,63.5,1,6.2,2,1,0,2,87.0,Medium,0.785483870967742
15702,21,0,0,5.51,93.0,1,5.1,1,0,0,1,96.6,High,1.080392156862745
15703,22,1,5,1.52,51.5,1,6.8,1,0,2,0,49.6,Low,0.2235294117647059
15704,23,0,6,6.02,77.7,1,9.9,0,3,0,0,100.0,Medium,0.608080808080808
15705,18,0,3,0.8,93.8,1,6.7,2,4,0,1,56.2,High,0.11940298507462686
15706,21,1,3,6.2,99.4,1,9.2,0,0,1,0,100.0,High,0.673913043478261
15707,24,2,3,5.61,88.0,1,7.4,0,1,2,2,81.5,High,0.7581081081081081
15708,20,1,2,7.3,44.2,1,7.0,1,1,0,2,90.3,Low,1.042857142857143
15709,17,2,3,6.51,74.1,1,8.3,1,3,0,1,89.9,Medium,0.7843373493975903
15710,19,2,4,6.76,81.2,1,9.7,1,1,2,1,82.9,High,0.6969072164948454
15711,23,1,3,7.66,58.3,1,8.6,0,3,1,2,75.1,Low,0.8906976744186047
15712,23,1,3,6.75,80.6,1,9.7,0,3,1,2,81.6,High,0.6958762886597939
15713,19,1,3,6.37,94.6,0,6.4,0,2,1,2,81.3,High,0.9953124999999999
15714,18,2,3,1.57,78.8,1,4.5,2,4,2,2,32.1,Medium,0.3488888888888889
15715,19,1,6,6.04,69.6,1,4.8,0,3,2,1,66.3,Medium,1.2583333333333333
15716,18,0,0,5.06,85.5,1,5.2,1,3,0,2,74.2,High,0.973076923076923
15717,22,0,1,7.69,57.8,1,8.6,0,2,1,0,75.6,Low,0.894186046511628
15718,23,1,2,5.76,80.1,1,5.7,2,3,0,2,85.2,High,1.0105263157894737
15719,17,2,6,2.08,70.4,1,5.3,1,4,0,2,57.1,Medium,0.39245283018867927
15720,22,2,1,1.31,76.7,1,9.3,1,4,1,0,36.6,Medium,0.14086021505376345
15721,23,1,0,2.25,69.4,1,9.3,1,3,0,2,47.9,Medium,0.24193548387096772
15722,21,2,5,3.84,64.9,1,4.3,1,2,2,2,58.5,Medium,0.8930232558139535
15723,23,2,1,5.22,43.1,1,7.9,1,1,1,2,52.1,Low,0.660759493670886
15724,17,2,1,1.72,77.3,1,6.3,2,4,2,1,39.5,Medium,0.27301587301587305
15725,22,1,4,1.86,98.6,1,5.7,0,3,1,1,70.8,High,0.3263157894736842
15726,18,1,4,2.41,61.3,1,6.5,2,4,1,2,29.6,Medium,0.3707692307692308
